movie_id,genre,company_name,company_country,movie_country,lang,adult,belongs_to_collection,budget,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,title,video,vote_average,vote_count
16907,Animation,dentsu,JP,JP,Japanese,False,Naruto Collection,0,tt0476680,ja,劇場版 NARUTO 大活劇! 雪姫忍法帖だってばよ!!,"Naruto is thrilled when he is sent on a mission to protect his favorite actress, Yukie Fujikaze, on the set of her new movie, The Adventures of Princess Gale. But when the crew ventures out to film in the icy, foreboding Land of Snow, Yukie mysteriously flees! Naruto and his squad set off to find her... unaware that three Snow Ninja lie in wait, with a sinister purpose that will force Yukie to face her hidden past!",37.303,8/21/2004,11141307,82,Released,Naruto the Movie: Ninja Clash in the Land of Snow,False,7.197,552
16996,Fantasy,New Line Cinema,US,US,English,False,FALSE,20000000,tt0974661,en,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",46.596,3/11/2009,136300000,102,Released,17 Again,False,6.307,5138
17097,Comedy,NALA Films,US,US,English,False,FALSE,825000,tt0465375,en,After Sex,"Sex is a background to examine intimacy and vulnerability. Looks at the complexity of modern day relationships told through eight separate couples. Through dialogue and compromising situations, the film takes us from the beginning of a relationship to the aftermath of one, and examines every stage in between seeing humor within the drama, heartache and confusion of it all.",42.317,9/26/2007,0,78,Released,After Sex,False,5.6,234
17111,Mystery,GMM Tai Hub (GTH),TH,TH,Thai,False,FALSE,125000,tt0440803,th,ชัตเตอร์ กดติดวิญญาณ,"After killing a young girl in a hit-and-run accident, a couple is haunted by more than just the memory of their deadly choice.",41.699,9/9/2004,0,97,Released,Shutter,False,7.291,1235
17182,Thriller,Paramount Pictures,US,US,French,False,FALSE,20000000,tt0116260,en,Eye for an Eye,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",74.241,1/12/1996,26877589,101,Released,Eye for an Eye,False,6.2,376
17379,Adventure,ImageMovers,US,US,French,False,FALSE,45000000,tt0408985,en,Last Holiday,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",35.392,1/13/2006,38399961,112,Released,Last Holiday,False,7.2,770
17578,Mystery,The Kennedy/Marshall Company,US,US,English,False,FALSE,130000000,tt0983193,en,The Adventures of Tintin,"Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",31.789,10/24/2011,373993951,107,Released,The Adventures of Tintin,False,6.898,5404
17581,Fantasy,Pierrot,JP,JP,Japanese,False,Naruto Collection,0,tt1160524,ja,劇場版 NARUTO -ナルト- 疾風伝 絆,"A mysterious group of ninjas makes a surprise attack on the Konohagakure, which takes great damage. The nightmare of another Shinobi World War could become a reality. Sasuke, who was still a missing nin from Konoha trying to kill his brother, Itachi, appears for the second time in front of Naruto at an unknown location to prevent it from happening.",46.196,8/2/2008,10642859,90,Released,Naruto Shippuden the Movie: Bonds,False,7.245,475
17609,Drama,Slot Machine,FR,DK,English,False,FALSE,11000000,tt0870984,en,Antichrist,"A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.",31.72,5/20/2009,7413863,104,Released,Antichrist,False,6.6,2594
17654,Science Fiction,TriStar Pictures,US,US,Xhosa,False,FALSE,30000000,tt1136608,en,District 9,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",46.892,8/5/2009,210888950,112,Released,District 9,False,7.449,9550
17899,Comedy,Castafiore Films,ES,ES,Spanish,False,FALSE,0,tt0822833,es,Mentiras y gordas,"A youth group is preparing for what will be the summer of their life, including secrets, lies, sex, confusion, evenings and holidays.",39.266,3/27/2009,5723917,107,Released,"Sex, Party and Lies",False,4.5,141
17979,Fantasy,Walt Disney Pictures,US,US,English,False,FALSE,200000000,tt1067106,en,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",32.513,11/4/2009,325286646,94,Released,A Christmas Carol,False,6.885,4621
18095,Adventure,Funimation Global Group,US,JP,Japanese,False,FALSE,0,tt0142232,ja,ドラゴンボールＧＴ 悟空外伝！ 勇気の証しは四星球,"Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever.",34.915,3/26/1997,0,45,Released,Dragon Ball GT: A Hero's Legacy,False,6.8,337
18239,Romance,Maverick Films,US,US,Italian,False,The Twilight Collection,50000000,tt1259571,en,The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",62.019,11/18/2009,709827462,131,Released,The Twilight Saga: New Moon,False,5.995,9241
18360,Adventure,21 Laps Entertainment,US,CA,English,False,Night at the Museum Collection,150000000,tt1078912,en,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",44.407,5/20/2009,413106170,105,Released,Night at the Museum: Battle of the Smithsonian,False,6.143,6883
18405,Crime,Focus Features,US,US,English,False,FALSE,15000000,tt0844708,en,The Last House on the Left,"When athletic teen Mari Collingwood opts to hang out with her friend Paige in town rather than spend an evening in with her parents vacationing at the family's remote lake house, it marks the beginning of a night no one is going to forget.",33.696,3/13/2009,32721635,113,Released,The Last House on the Left,False,6.5,1768
18487,Crime,Scott Free Productions,GB,US,English,False,FALSE,100000000,tt1111422,en,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",41.209,6/10/2009,150166126,106,Released,The Taking of Pelham 1 2 3,False,6.352,3127
18785,Comedy,Legendary Pictures,US,US,English,False,The Hangover Collection,35000000,tt1119646,en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",115.289,6/2/2009,469310836,100,Released,The Hangover,False,7.3,16983
18823,Fantasy,Legendary Pictures,US,US,English,False,Clash of the Titans Collection,125000000,tt0800320,en,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",48.008,3/26/2010,493214993,106,Released,Clash of the Titans,False,5.908,6270
18861,Animation,Pierrot,JP,JP,Japanese,False,Naruto Collection,0,tt1071815,ja,劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,"Naruto Uzumaki, Kakashi Hatake, Sakura Haruno, and Rock Lee are assigned to protect the prince of the Land of the Moon, Michiru, during his world trip; other escorts had been hired, but quit due to being treated poorly. The Land of the Moon is a very wealthy nation, so Michiru tends to buy whatever he wants, and has a very materialistic worldview. His Hikaru, also acts in much the same manner.",35.588,8/5/2006,3200000,95,Released,Naruto the Movie: Guardians of the Crescent Moon Kingdom,False,7.036,443
19119,Crime,20th Century Fox,US,GB,English,False,FALSE,0,tt0042788,en,Night and the City,"Londoner Harry Fabian is a second-rate con man looking for an angle. After years of putting up with Harry's schemes, his girlfriend, Mary, becomes fed up when he taps her for yet another loan.",35.558,6/15/1950,0,95,Released,Night and the City,False,7.5,258
19173,Romance,Filmax,ES,ES,Spanish,False,FALSE,0,tt1111890,es,Diario de una ninfómana,"A chronicle of the life of a middle-class French girl's sexual adventures, her then fall into prostitution, and her ultimate redemption.",70.656,10/17/2008,0,102,Released,Diary of a Nymphomaniac,False,5.623,318
19404,Drama,Yash Raj Films,IN,IN,Hindi,False,FALSE,13200000,tt0112870,hi,दिलवाले दुल्हनिया ले जायेंगे,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",36.009,10/20/1995,100000000,190,Released,Dilwale Dulhania Le Jayenge,False,8.523,4453
